Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","65.3","Fc","Calculated data"
"FBS","Food Balances (2010-)","215","United Republic of Tanzania","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2210","Fc","Calculated data"
"FBS","Food Balances (2010-)","215","United Republic of Tanzania","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","48.69","Fc","Calculated data"
"FBS","Food Balances (2010-)","215","United Republic of Tanzania","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","40.3","Fc","Calculated data"
"FBS","Food Balances (2010-)","231","United States of America","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2736","Fc","Calculated data"
"FBS","Food Balances (2010-)","231","United States of America","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","39.08","Fc","Calculated data"
"FBS","Food Balances (2010-)","231","United States of America","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","98.95","Fc","Calculated data"
"FBS","Food Balances (2010-)","234","Uruguay","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2366","Fc","Calculated data"
"FBS","Food Balances (2010-)","234","Uruguay","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","39.67","Fc","Calculated data"
"FBS","Food Balances (2010-)","234","Uruguay","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","48.45","Fc","Calculated data"
"FBS","Food Balances (2010-)","235","Uzbekistan","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2467","Fc","Calculated data"
"FBS","Food Balances (2010-)","235","Uzbekistan","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","57.33","Fc","Calculated data"
"FBS","Food Balances (2010-)","235","Uzbekistan","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","36.17","Fc","Calculated data"
"FBS","Food Balances (2010-)","155","Vanuatu","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2209","Fc","Calculated data"
"FBS","Food Balances (2010-)","155","Vanuatu","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","38.03","Fc","Calculated data"
"FBS","Food Balances (2010-)","155","Vanuatu","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","67.09","Fc","Calculated data"
"FBS","Food Balances (2010-)","236","Venezuela (Bolivarian Republic of)","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","1912","Fc","Calculated data"
"FBS","Food Balances (2010-)","236","Venezuela (Bolivarian Republic of)","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","29.03","Fc","Calculated data"
"FBS","Food Balances (2010-)","236","Venezuela (Bolivarian Republic of)","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","58.58","Fc","Calculated data"
"FBS","Food Balances (2010-)","237","Viet Nam","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2321","Fc","Calculated data"
"FBS","Food Balances (2010-)","237","Viet Nam","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","53.85","Fc","Calculated data"
"FBS","Food Balances (2010-)","237","Viet Nam","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","29.75","Fc","Calculated data"
"FBS","Food Balances (2010-)","249","Yemen","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","1881","Fc","Calculated data"
"FBS","Food Balances (2010-)","249","Yemen","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","42.35","Fc","Calculated data"
"FBS","Food Balances (2010-)","249","Yemen","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","28.69","Fc","Calculated data"
"FBS","Food Balances (2010-)","251","Zambia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2105","Fc","Calculated data"
"FBS","Food Balances (2010-)","251","Zambia","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","47.06","Fc","Calculated data"
"FBS","Food Balances (2010-)","251","Zambia","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","44.09","Fc","Calculated data"
"FBS","Food Balances (2010-)","181","Zimbabwe","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","1567","Fc","Calculated data"
"FBS","Food Balances (2010-)","181","Zimbabwe","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","27.75","Fc","Calculated data"
"FBS","Food Balances (2010-)","181","Zimbabwe","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","42.56","Fc","Calculated data"
